"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_ms","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Vasselheim",2,18,1,"proglog","MATT","welcome, and hello everyone to the next episode of critical role. a silly show where a bunch of us voice actors get together and play dungeons and dragons on geek and sundry's twitch stream. so for returning fans, welcome, and to all the new folks tuning in finally, welcome to you as well. so before we get into the meat, a few announcements and such, let's roll that intro.",0.468,5.316,4.848,72,0.0148514851485149,NA,NA,"MATT",0,0,0,1
"2","Vasselheim",2,18,2,"proglog","TRAVIS","silly? [dramatic music]",21.427,22.699,1.272,4,0.00314465408805031,NA,NA,"TRAVIS",1,0,0,0
"3","Vasselheim",2,18,3,"proglog","MATT","and welcome back. so, a couple things i want to get off the bat to you guys. our subscription giveaways this evening. for every hundred subscribers, we are giving away special care packages with d&d books signed by the critical role crew, as well as a signed photo, comics, other goodies. so the next one will be at 5,300, we will do another giveaway. remember, you have to be in the chat room to be able to acquire one of these packages. so tune in to get something. keep that in mind.",89.633,94.638,5.00500000000001,95,0.0189810189810189,NA,NA,"MATT",0,0,0,1
"4","Vasselheim",2,18,4,"proglog","LAURA","yeah.",119.483,120.65,1.167,2,0.00171379605826906,NA,NA,"LAURA",1,0,0,0
"5","Vasselheim",2,18,5,"proglog","MATT","also, for those who may not remember from last week, we are in a very interesting month of critical role, as the party has been split due to a circumstance where, in the city of vasselheim, the party, chasing after a hydra that seemed to be harrying the outside walls of the city and slaying it, got in the way and accidentally broke the laws of the vasselheim by hunting and slaying when they weren't approved to do so. being called skags by a band of hunters that works for the slayer's take guildhall. a guild that pretty much regulates most hunting of monsters and creatures within the vicinity of vasselheim. so, as opposed to going up and dealing with charges at the seat of justice, they instead were given the option by the head of the guild hall to possibly join, but in order to do so, they would have to fulfill a contract and prove themselves worthy of being a member of the guild. and the guild master, our fantastic huntmaster vanessa cyndrial, hand-picked two different groups, splitting up the twins, and they have all set out to return the next day to join, and figure out what their contract will be. so, this week we have playing: we have grog. we have vex'ahlia. we have percy. we have the shortly arriving here scanlan, who has been fighting l.a. traffic.",120.65,125.906,5.256,238,0.0452815829528158,NA,NA,"MATT",0,0,0,1
"6","Vasselheim",2,18,6,"proglog","TRAVIS","he's here!",200.383,201.373,0.989999999999981,4,0.00404040404040412,NA,NA,"TRAVIS",1,0,0,0
"7","Vasselheim",2,18,7,"proglog","MATT","quite literally shortly arriving, scanlan.",202.488,204.483,1.995,6,0.00300751879699247,NA,NA,"MATT",0,0,0,1
"8","Vasselheim",2,18,8,"proglog","TRAVIS","like superman, that was amazing.",204.483,206.681,2.19800000000001,6,0.002729754322111,NA,NA,"TRAVIS",1,0,0,0
"9","Vasselheim",2,18,9,"proglog","MATT","and eventually to join the party as they slowly make their way there mysterious head kiss. this is the best thursday ever. we have joining us eventually at some point we have the very wonderful and talented mary elizabeth mcglynn. a fantastic, talented voice actress and director and amazing person.",206.681,217.54,10.859,51,0.00469656506123953,NA,NA,"MATT",0,0,0,1
"10","Vasselheim",2,18,10,"proglog","MARISHA","hello, sorry.",230.898,233.178,2.28,3,0.00131578947368421,NA,NA,"MARISHA",1,0,0,0
