"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_ms","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Kraghammer",1,14,1,"proglog","MATT","hello everyone and welcome to this evening's episode of critical role. before we kick things off we're going to do the videos in just a moment to intro as we're waiting for a member to arrive. but before we get started tonight we have a couple special giveaways getting all the subscriber counts we can get. first off if we hit 3500 subscribers tonight we're going to be giving away a player's handbook signed by the cast of critical role, a dicebox, and one of these fantastically reconstructed horns of orcus torn recently from forehead of the mad beholder k'varn. we actually have two of these available tonight as part of the giveaways. the first one will be at 3500 the next one at 3550 with the same package: the player's handbook signed by everybody the dice box and one of these horn props which were made for us by the incredible kommissarprops. this is kai norman. kai, want to come in and say hello to everyone?",0.59,1.81,1.22,175,0.14344262295082,NA,NA,"MATT",0,0,0,1
"2","Kraghammer",1,14,2,"proglog","MATT","yeah!",51.22,52.17,0.950000000000003,2,0.00210526315789473,NA,NA,"MATT",0,0,0,1
"3","Kraghammer",1,14,3,"proglog","MATT","show off your good work here.",52.17,53.05,0.879999999999995,7,0.0079545454545455,NA,NA,"MATT",0,0,0,1
"4","Kraghammer",1,14,4,"proglog","MATT","thank you.",53.05,54.33,1.28,3,0.00234375,NA,NA,"MATT",0,0,0,1
"5","Kraghammer",1,14,5,"proglog","MATT","show off your good work here.",53.05,54.33,1.28,7,0.00546875,NA,NA,"MATT",0,0,0,1
"6","Kraghammer",1,14,6,"proglog","MATT","hey guys!",54.33,55.4,1.07,3,0.00280373831775701,NA,NA,"MATT",0,0,0,1
"7","Kraghammer",1,14,7,"proglog","MATT","i guess i should show you a little bit about how they're built. they're resin. they're cast resin so they've got a little bit of rigid foam in the back so they've got this nice kind of bone marrow look and they're all hand painted by me and hopefully you guys will",56.91,57.65,0.740000000000002,58,0.0783783783783782,NA,NA,"MATT",0,0,0,1
"8","Kraghammer",1,14,8,"proglog","MARISHA","he's super awesome.",72.11,73.87,1.76000000000001,5,0.00284090909090908,NA,NA,"MARISHA",1,0,0,0
"9","Kraghammer",1,14,9,"proglog","MATT","it's a good start.",73.87,75.02,1.14999999999999,6,0.00521739130434787,NA,NA,"MATT",0,0,0,1
"10","Kraghammer",1,14,10,"proglog","MARISHA","you should totally go follow him at kommissarprops. it's kind of hard so i printed this out for you guys. follow him on instagram and on facebook. that's where you see the most about this guy. and go check it out. it's good for the giveaway.",75.02,77.29,2.27000000000001,50,0.0220264317180616,NA,NA,"MARISHA",1,0,0,0
"11","Kraghammer",1,14,11,"proglog","MATT","he's a talented guy. he's providing these for us for the giveaway tonight totally on his own and he's also going to be helping us with future possible prop stuff for the game as it progresses.",92.37,93.39,1.02,40,0.03921568627451,NA,NA,"MATT",0,0,0,1
"12","Kraghammer",1,14,12,"proglog","MARISHA","you definitely want to go follow him. i actually tweeted a picture from your instagram account, so for those of you who are following me, there's a direct link to his instagram account. or just search this on facebook or instagram.",100.53,101.8,1.27,43,0.0338582677165355,NA,NA,"MARISHA",1,0,0,0
"13","Kraghammer",1,14,13,"proglog","MATT","indeed.",113.64,114.3,0.659999999999997,2,0.00303030303030305,NA,NA,"MATT",0,0,0,1
"14","Kraghammer",1,14,14,"proglog","MARISHA","do it. do it now.",114.3,116.14,1.84,6,0.00326086956521739,NA,NA,"MARISHA",1,0,0,0
"15","Kraghammer",1,14,15,"proglog","MATT","so we have those at 3500 and 3550. if we get to 3600 tonight, you'll get the t-shirt signed, a dice box, a starter kit and we'll stay after and play some more just dance.",116.14,118.22,2.08,39,0.01875,NA,NA,"MATT",0,0,0,1
"16","Kraghammer",1,14,16,"proglog","MATT","yeah! great!",128.27,130.89,2.61999999999998,3,0.00114503816793894,NA,NA,"MATT",0,0,0,1
"17","Kraghammer",1,14,17,"proglog","MATT","also want to give a big shoutout to we might have a bunch of new folks from imgur today someone put up a really cool post about us on imgur and a lot of people saw it, so those who came through that, hello, welcome, you're gonna sit in and watch a bunch of us silly folk play dungeons and dragons, so it should be fun hopefully. welcome. in the meantime we'll go ahead and roll the videos, we'll get some history on some of the characters and we'll be back here in a few minutes.",131.93,134.4,2.47,101,0.0408906882591093,NA,NA,"MATT",0,0,0,1
"18","Kraghammer",1,14,18,"proglog","MARISHA","we'll be back. go follow. and then we'll pull winners.",154.27,156.38,2.10999999999999,13,0.00616113744075834,NA,NA,"MARISHA",1,0,0,0
"19","Kraghammer",1,14,19,"proglog","TRAVIS","right, listen up! if you have ale, then you have a friend in grog strongjaw! a goliath of towering height and size, this barbarian has an appetite for the two great loves in his life: combat, women, and ale! wait. easily the brains of the group, grog is often consulted for his vast knowledge of shapes, colors, and shiny things! ...also ale. in his early years, armed with his two handed great axe, grog often enjoyed proving his might amongst grog often enjoyed proving his might amongst the ranks of his family's wandering herd. the ranks of his family's wandering herd. but after coming upon an unsuspecting elderly gnome in the woods, he objected to the killing such an innocent life. a creature of impulse, grog felt only pity for this... well, this terrified little thing. and his disobedience cost him dearly. beaten bloody, and banished by the herd leader, beaten bloody, and banished by the herd leader, his uncle kevdak, grog was abandoned and left to die. exiled from his herd, it was then that the relative of the very gnome he fought to save, saved him. it was the kindness of a gnome cleric named pike, that healed grog, bringing him back from death's edge. and they have remained close friends ever since. most nights, grog can be found challenging entire taverns to wrestling matches! ha! ...or accompanying scanlan to the nearest house, where you pay for... lady favors. also ale!",227.09,230.37,3.28,247,0.0753048780487805,NA,NA,"TRAVIS",1,0,0,0
"20","Kraghammer",1,14,20,"proglog","MARISHA","a first impression of keyleth would leave you with little information on the half-elven druid. you might even think that her social awkwardness due to her sheltered upbringing is kind of sweet. of course, it would be unwise to underestimate her based on first impressions. based on first impressions. under that unintimidating petite frame is a vicious beast waiting to be unleashed, whose natural powers have made even the fiercest of champions pee their pants, literally! born to the air tribe of the ashari people, keyleth was raised with a deep love of nature and the elemental magics. it is her people’s inherent duty to protect the delicate areas in tal'dorei where the four elemental planes begin to bleed with this realm. since she was a little girl, she had quite a knack for air manipulation and beast shaping abilities. well, if you consider kittens and flying squirrels to be little beasts. which, i do. anyways, it wasn't long before the headmaster of the tribe, her father, kohren, realized her true prodigious abilities and she was inveterated to succeed him as the next headmaster. just like that, her jovial childhood was stripped and replaced with endless spell memorization, teachings from ancient traditions, and exceedingly high expectations. every druid leader to be must embark on a journey to seek out the sister tribes in order to introduce and establish respect amongst the fellow headmasters. they call this the aramente, or noble odyssey. when her father felt she was ready, he set her on the path to truly discovering herself. not knowing when, or if she will ever return. as she hiked down the mountain towards stillben, she meditated on the task ahead. part of the aramente is proving yourself a strong warrior, a valiant protector, and a wise and compassionate leader. with this knowledge, one thought plays in repeat in her mind: is she even worthy?",334.7,336.82,2.12,320,0.150943396226415,NA,NA,"MARISHA",1,0,0,0
"21","Kraghammer",1,14,21,"proglog","TALIESIN","percy was the third child of seven children, born to a noble family who lived far to the north in the ancient castle of whitestone. with so many siblings to share the burdens of lordship, percy turned his attention to the sciences, engineering, and naturalism. one day, a mysterious couple, named lord and lady briarwood, came to court. during a feast held in their honour, the briarwoods violently took control of the castle, killing or imprisoning everyone who would stand in their way. percy awoke chained in the dungeon, only to be freed by his younger sister. together they fled, chased by the briarwoods’ men. as they ran, percy’s sister took several arrows to the chest and fell. percy kept running, eventually jumping into a freezing river and floating unconscious to freedom. he did not remember waking up on a fishing boat. he barely remembered the next two years, as he slowly made his way as far south as possible. then one night, percy had a dream. a roaring cloud of smoke offered him vengeance against those who destroyed his family. when he awoke, percy began to design his first gun.",458.9,461.23,2.33000000000004,193,0.0828326180257496,NA,NA,"TALIESIN",1,0,0,0
