"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_ms","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Daring_Deeds",7,96,1,"proglog","MATT","welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voice actors sit around and play dungeons and dragons. we have an ashley johnson in transit from the airport, fresh from her vacation. she'll be here asap.",0,3.561,3.561,44,0.0123560797528784,NA,NA,"MATT",0,0,0,1
"2","Daring_Deeds",7,96,2,"proglog","MARISHA","i wonder if she'll be nice and tanned.",14.436,16.827,2.391,10,0.0041823504809703,NA,NA,"MARISHA",1,0,0,0
"3","Daring_Deeds",7,96,3,"proglog","TRAVIS","probably not.",16.827,19.043,2.216,3,0.00135379061371841,NA,NA,"TRAVIS",1,0,0,0
"4","Daring_Deeds",7,96,4,"proglog","SAM","that's too specific. too specific, she might have gone to a place that wasn't a tannable place.",19.043,21.746,2.703,20,0.00739918608953015,NA,NA,"SAM",1,0,0,0
"5","Daring_Deeds",7,96,5,"proglog","MARISHA","oh, that's true. that's true.",23.301,24.466,1.165,8,0.00686695278969955,NA,NA,"MARISHA",1,0,0,0
"6","Daring_Deeds",7,96,6,"proglog","SAM","too specific.",24.466,25.57,1.104,3,0.00271739130434783,NA,NA,"SAM",1,0,0,0
"7","Daring_Deeds",7,96,7,"proglog","TALIESIN","could have been tundra. could have been tundra.",25.57,28.267,2.697,9,0.00333704115684094,NA,NA,"TALIESIN",1,0,0,0
"8","Daring_Deeds",7,96,8,"proglog","MATT","this is true. should be the tundra. sounds like a great place to spend",28.267,31.402,3.135,14,0.00446570972886762,NA,NA,"MATT",0,0,0,1
"9","Daring_Deeds",7,96,9,"proglog","LIAM","she could have gone skiing and just gotten a sunburn here, like this.",31.402,33.49,2.088,14,0.00670498084291187,NA,NA,"LIAM",1,0,0,0
"10","Daring_Deeds",7,96,10,"proglog","MATT","that's true. that's true. anyway, so ashley will be joining us as soon as she arrives. coming in hot! in the meantime, let's go ahead and cruise through our announcements. let's see. do we have any updates on merch at all, laura?",33.49,38.903,5.413,47,0.00868280066506559,NA,NA,"MATT",0,0,0,1
"11","Daring_Deeds",7,96,11,"proglog","LAURA","yeah!",46.399,47.266,0.866999999999997,2,0.00230680507497117,NA,NA,"LAURA",1,0,0,0
"12","Daring_Deeds",7,96,12,"proglog","MATT","what do you got?",47.266,48.242,0.975999999999999,5,0.00512295081967214,NA,NA,"MATT",0,0,0,1
"13","Daring_Deeds",7,96,13,"proglog","LAURA","okay. so we put our dice up for pre-order and they're already sold out in pre-order.",48.242,52.668,4.426,20,0.00451875282422051,NA,NA,"LAURA",1,0,0,0
"14","Daring_Deeds",7,96,14,"proglog","MATT","what?",52.668,53.809,1.141,2,0.00175284837861525,NA,NA,"MATT",0,0,0,1
"15","Daring_Deeds",7,96,15,"proglog","LAURA","but we're going to get more. i don't know when, but soon, very soon.",53.809,58.313,4.504,17,0.00377442273534635,NA,NA,"LAURA",1,0,0,0
"16","Daring_Deeds",7,96,16,"proglog","TRAVIS","we're struggling to keep up.",58.379,59.863,1.484,7,0.00471698113207547,NA,NA,"TRAVIS",1,0,0,0
"17","Daring_Deeds",7,96,17,"proglog","LAURA","yeah. we have these still in stock though. some of these are still left, which are awesome, and they're so soft. and we have all the other t-shirts as well, except for the 'dagger, dagger, dagger' that matt's wearing. maybe we'll be getting those back in. i'm not sure. but all the other stuff. the nail wraps, and the vinyl stickers, and the hats.",59.863,63.907,4.044,70,0.0173095944609298,NA,NA,"LAURA",1,0,0,0
"18","Daring_Deeds",7,96,18,"proglog","MATT","i still remember when we printed ourselves a hundred shirts on this show, hoping that maybe some people will buy some.",78.173,84.967,6.794,22,0.00323815130997939,NA,NA,"MATT",0,0,0,1
"19","Daring_Deeds",7,96,19,"proglog","LAURA","i mean, do you remember the party that we had when we all put them in the envel sorry, baby.",86.418,89.978,3.55999999999999,21,0.0058988764044944,NA,NA,"LAURA",1,0,0,0
