"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_ms","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Kraghammer",1,10,1,"proglog","MATT","welcome, everyone, to this thursday's episode of critical role, where a bunch of us nerdy-ass voice actors get together and play dungeons and dragons. this will be our 10th episode, i think, which is awesome. for all the classic folks that have been coming every week, good to see you again; for a bunch of newcomers out there as well, welcome and thank you. i hope you enjoy. we're going to cut to some videos here. probably the last time that we run the character backstories at the start of the show. we usually use it as partially a stall method when some of our players haven't gotten here on time. i.e., scanlan. but he's on his way, i'm sure. but also since we have a lot of new people watching, and we figured it would be cool for them to actually get an idea of the character backgrounds, as well, but going forward, we'll just be playing them for the intermission break. so we'll be back here in about 10 minutes or so. in the meantime, enjoy the character backstories. we'll see you guys in just a moment. [dramatic music]",0,2.854,2.854,202,0.0707778556412053,NA,NA,"MATT",0,0,0,1
"2","Kraghammer",1,10,2,"proglog","ASHLEY","pike grew up on the outskirts of town, near the bramblewood. her ancestors were a family of deep gnomes with quite an unfavorable reputation. thievery, destruction, and trickery left them with the curse of the last name trickfoot. sarenrae, the goddess of healing and redemption, had other plans for pike's great-great-grandfather wilhand, who left his family at a young age after a dream, a dream that changed the course of the trickfoot family. wilhand devoted his life to sarenrae and pledged from then on that him and his family would live a life of service and devotion. as a child, pike seemed to have an affinity to heal. whether it was animals, people, or even flowers, she felt she had a purpose in making things whole that had once been broken. she studied and learned the ways to heal though divine magic. she lived a peaceful life, quiet and simple, until one day, wilhand was captured and almost killed by a group of goliath barbarians. one of the goliaths took a stand against the murder of the innocent gnome and he himself was beaten, bloodied, and left for dead, abandoned by his herd. wilhand went to pike for help. she prayed and healed this barbarian as best she could, bringing him back to life. when he awoke, she discovered his name was grog strongjaw. after that, they were best of friends, a rather unlikely pair. little did she know that in a few years' time, grog would soon return the favor and bring her back from the clutches of death. after being killed in battle, pike felt angry. she wanted to be stronger so that it would never happen again. she spent four months at sea training with the men and women aboard a ship called the broken howl. gripping her holy symbol in one hand, and her morningstar in the other, this time, pike is ready.",119.934,122.228,2.294,321,0.139930252833479,NA,NA,"ASHLEY",1,0,0,0
"3","Kraghammer",1,10,3,"proglog","TRAVIS","right, listen up! if you have ale, then you have a friend in grog strongjaw. a goliath of towering height and size, this barbarian has an appetite for the two great loves in his life: combat, women, and ale! wait. easily the brains of the group, grog is often consulted for his vast knowledge of shapes, colors, and shiny things! also ale. in his early years, armed with his two-handed great axe, grog often enjoyed proving his might amongst the ranks of his family's wandering herd. but after coming upon an unsuspecting elderly gnome in the woods, he objected to the killing of such an innocent life. a creature of impulse, grog felt only pity for this well, this terrified little thing. and his disobedience cost him dearly. beaten bloody and banished by the herd leader, his uncle kevdak, grog was abandoned and left to die. exiled from his herd, it was then that the relative of the very gnome he fought to save, saved him. it was the kindness of a gnome cleric named pike that healed grog, bringing him back from death's edge. and they have remained close friends ever since. most nights, grog can be found challenging entire taverns to wrestling matches! ha! or accompanying scanlan to the nearest house where you pay for lady favors. also ale!",243.163,244.972,1.809,225,0.124378109452736,NA,NA,"TRAVIS",1,0,0,0
"4","Kraghammer",1,10,4,"proglog","MARISHA","a first impression of keyleth would leave you with little information on the half-elven druid. you might even think that her social awkwardness due to her sheltered upbringing is kind of sweet. of course, it would be unwise to underestimate her based on first impressions. under that unintimidating petite frame is a vicious beast waiting to be unleashed, whose natural powers have made even the fiercest of champions pee their pants, literally! born to the air tribe of the ashari people, keyleth was raised with a deep love of nature and the elemental magics. it is her people's inherent duty to protect the delicate areas in tal'dorei where the four elemental planes begin to bleed with this realm. since she was a little girl, she had quite a knack for air manipulation and beast shaping abilities. well, if you consider kittens and flying squirrels to be little beasts. which, i do. anyways, it wasn't long before the headmaster of the tribe, her father, korren, realized her true prodigious abilities and she was inveterated to succeed him as the next headmaster. just like that, her jovial childhood was stripped and replaced with endless spell memorization, teachings from ancient traditions, and exceedingly high expectations. every druid leader to be must embark on journey to seek out the sister tribes in order to introduce and establish respect amongst the fellow headmasters. they call this the aramente, or noble odyssey. when her father felt she was ready, he set her on the path to truly discovering herself, not knowing when, or if, she will ever return. as she hiked down the mountain towards stillben, she meditated on the task ahead. part of the aramente is proving yourself a strong warrior, a valiant protector, and a wise and compassionate leader. with this knowledge, one thought plays on repeat in her mind: is she even worthy?",349.944,353.094,3.14999999999998,315,0.100000000000001,NA,NA,"MARISHA",1,0,0,0
"5","Kraghammer",1,10,5,"proglog","TALIESIN","percy was the third of seven children, born to a noble family who lived far to the north in the ancient castle of whitestone. with so many siblings to share the burdens of lordship, percy turned his attentions to the sciences, engineering, and naturalism. one day, a mysterious couple named lord and lady briarwood came to court. during a feast held in their honor, the briarwoods violently took control of the castle, killing or imprisoning everyone who would stand in their way. percy awoke chained in the dungeon, only to be freed by his younger sister. together they fled, chased by the briarwoods' men. as they ran, percy's sister took several arrows to the chest and fell. percy kept running, eventually jumping into a freezing river and floating unconscious to freedom. he did not remember waking up on a fishing boat. he barely remembered the next two years, as he slowly made his way as far south as possible. then one night, percy had a dream. a roaring cloud of smoke offered him vengeance against those who destroyed his family. when he awoke, percy began to design his first gun.",474.701,477.067,2.36599999999999,192,0.0811496196111586,NA,NA,"TALIESIN",1,0,0,0
"6","Kraghammer",1,10,6,"proglog","SAM","oh, you haven't heard of scanlan shorthalt? well, gird your loins, ladies, because he has his eye on you. a talented musician, master of disguise, and dashingly handsome in his own mind, scanlan sings songs almost as much as he sings his own praises. born a poor gnome, scanlan used his endless charm and soaring tenor voice to croon for coin and support his single mother. one day he was discovered by a half-orc promoter, and joined dr. dranzel's spectacular traveling troupe, where he learned the ways of the world, and honed his skills as a bard extraordinaire. a loner much of his life, scanlan has never quite come to terms with the violent death of his mother at the hands of a goblin invasion. while his years on the road provided many, shall we say, educational experiences with the opposite sex, deep down, scanlan yearns for the one thing he's never known: the true love of a fellow gnome. still, scanlan considers himself a lover first, performer second, and fighter distant third. on the battlefield, he'll support his allies, but rarely draws blood, unless it's to protect fellow gnome, pike. count on scanlan for a hearty laugh, a rollicking song, and a twinkle in his eye that melts hearts and makes the females swoon.",548.725,551.666,2.94100000000003,222,0.0754845290717435,NA,NA,"SAM",1,0,0,0
"7","Kraghammer",1,10,7,"proglog","ORION","greetings and salutations. i am tiberius stormwind. i hail from a town called ty'rex, located in the heart of draconia. from a politically respected family, at the age of 15, i succeeded in passing the sorcerer's rite, showing prodigy-like control of my magic. the judges and the draconian high council were amazed at how powerful my spells were for how long i had been training. at 20 years old, i was the youngest appointed member of the magic guild in draconian history. for the next few years, i almost went mad from the malaise of being a guild member, as it's rather boring. however, one day i happened upon a chamber, unused for quite some time. in the room were stacks of books and maps of the surrounding cities and areas around the known world. for months, i would frequent the chamber, and learned of artifacts from legend. after a long period of research, i made a list of artifacts that caught my eye. i brought these findings to the high council and was told that all of the information in the chamber i had stumbled upon was either believed to be fiction, or unsolvable mysteries, and hence were lost forever. i found those answers to be unacceptable. a year later, i devised a ruse and managed to convince the city council to lend support in me leaving draconia on a mission of peace and diplomacy for the surrounding kingdoms. going from town to town and making friends and allies, in and for the name of draconia. being a red dragonborn, i had quite the task on my hands in that respect, but it was exactly what i needed so i could explore the world and find these artifacts, as i felt the truth was out there. some may describe me as buffoonish, but i say poppycock to all that. i am much sharper than most give me credit for. i just don't pay attention to things sometimes. i've also been known to be rather cunning, loyal, happy-go-lucky, and well, dangerous. i can't help but show my true scales every now and then. but overall, i think i'm quite friendly for a dragonborn!",630.522,635.815,5.29300000000001,374,0.0706593614207443,NA,NA,"ORION",1,0,0,0
"8","Kraghammer",1,10,8,"proglog","LIAM","never entirely welcome in the company of elves or men, vax'ildan learned at a young age to skip past formality, preferring instead to invite himself in your door. along with twin sister vex'ahlia, vax was born by a chance encounter between elven royalty and human peasantry. raised by their mother in their early years, the twins were eventually sent off to their father in the elven capital of syngorn. but their cool reception among the elves there never warmed, and their time in the capital didn't last. the siblings stole away one autumn night and set out on the open road. after a few years of wandering, they eventually decided to return to their mother, and journeyed back to the lands of their youth. but instead of finding their childhood home, they returned to a pile of rubble. their mother was gone, their home burned to ash. pressing the townspeople for answers, they learned of the day the dragon came. with their ties all severed, vax'ildan and his sister set out to find their fortune together in tal'dorei. an outsider since birth, vax quickly learned to solve life's challenges in his own particular way, often by side-stepping them entirely. and when his knack for circumventing adversity isn't enough, the way of blades the elves schooled him in more than makes up the difference.",749.52,752.367,2.84699999999998,232,0.0814892869687396,NA,NA,"LIAM",1,0,0,0
"9","Kraghammer",1,10,9,"proglog","LAURA","like so many half-elves, vex'ahlia has spent most of her life suffering the cool reception of a people who don't fully accept her. born of a human mother and an elven father who only later in life took an interest in their existence, vex'ahlia and her twin brother vax'ildan quickly realized the only people they could truly rely on in this world were each other. it was at the age of ten when the two were taken from their mother and brought to live in syngorn, the isolated elven city for which their father was an ambassador. he quietly took them in, but always kept an icy distance, and after too many years of disdainful looks, the pair decided to leave his indifference behind, and set out on their own. vax took to the cities, stealing small trinkets and learning the ways of the thief, while vex kept to the woods; she preferred the isolation. always the keen observer, she learned to hunt and to track, to spy and to shoot. and through a series of fateful events, earned herself a companion in the form of a bear her own stolen trinket to fight alongside her and protect her fiercely. also, he is adorable, and gives expert massages. [dramatic music]",838.112,842.714,4.60200000000009,216,0.046936114732724,NA,NA,"LAURA",1,0,0,0
"10","Kraghammer",1,10,10,"proglog","MATT","hello, everyone! welcome back to critical role. first off, i want to thank the chat for buying this amazing cloak. this most delightful dungeon master cloak.",990.742,993.954,3.21199999999999,27,0.0084059775840598,NA,NA,"MATT",0,0,0,1
