"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_ms","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","End",8,105,1,"proglog","MATT","hello, everyone, and welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voice actors sit around and play dungeons and dragons. i think we're recording, because my camera light's not on, but nevertheless, welcome.",0,4.026,4.026,43,0.0106805762543467,NA,NA,"MATT",0,0,0,1
"2","End",8,105,2,"proglog","TRAVIS","we're totally recording.",11.294,12.942,1.648,5,0.00303398058252427,NA,NA,"TRAVIS",1,0,0,0
"3","End",8,105,3,"proglog","MATT","i'm pretty sure we are. anyway guys, welcome, we have a fantastic guest who will be joining us later this evening, but before we get to that we have announcements to go over real fast. first and foremost, tonight's episode is sponsored by a new sponsor, a fantastic group called quidd! if you want to talk about that first?",12.942,17.821,4.879,62,0.0127075220332035,NA,NA,"MATT",0,0,0,1
"4","End",8,105,4,"proglog","SAM","hi, guys. vacation sam here. quidd is our sponsor tonight, a fantastic new sticker app for your phone. you can check it out at bitly, that's bit.ly/crquidd. i didn't know much about the company, but quidd sounded vaguely british, so little-known fact about me, i have access to the bbc archives at home, so i did some snooping and sure enough, i found a world war ii newsreel transcript that talked about quidd, so i thought i would do a dramatic reading of it for you right now.",29.331,35.708,6.377,94,0.014740473576917,NA,NA,"SAM",1,0,0,0
"5","End",8,105,5,"proglog","LIAM","here we go.",68.144,69.811,1.667,4,0.0023995200959808,NA,NA,"LIAM",1,0,0,0
"6","End",8,105,6,"proglog","SAM","news from the front! this is nigel j. creamhutch reporting from bbc london. march 23, 1944 may be a turning point in wwii as pm churchill announces a new weapon in the fight against those devilish nazis. they're calling it quidd, a new app where you can collect stickers, cards and funko figures on your telephone device. our lads on the frontlines are already using it! we spoke with lieutenant neville bingham of the royal navy. right, yeah, quidd's this free app available on the apple app store and google play, and it's helping us drive hitler back to berlin. but it's not just our tommies. the reds have discovered quidd as well! we spoke with tank commander ivan bashenko. with quidd, russian army is strongest in world. morale better now with thousands of stickers to collect that can be used like emojis in messages to your friends. stalingrad will not fall with these cute stickers! why, they're even using quidd across the pond! we spoke with american sergeant john smith, an american doughboy. i'm john, an american. we american gis love to collect stickers from brands like rick and morty, bob's burgers, family guy, breaking bad, star trek, and newly announced game of thrones. take that, emperor hirohito! well, there you have it, ladies and gents. your british armed forces and our allies will defeat the nazis and win the second great war if you go to bit.ly/crquidd and check out quidd. good night, good luck, and god save the queen, pip pip!",69.811,76.193,6.38199999999999,264,0.0413663428392354,NA,NA,"SAM",1,0,0,0
"7","End",8,105,7,"proglog","TRAVIS","i'm so glad that's available on the bbc.",172.143,174.382,2.239,11,0.0049129075480125,NA,NA,"TRAVIS",1,0,0,0
"8","End",8,105,8,"proglog","SAM","yeah, it was a weird transcript. i would have shown the newsreel, but it was just a transcript.",174.382,180.373,5.99099999999999,19,0.00317142380237023,NA,NA,"SAM",1,0,0,0
"9","End",8,105,9,"proglog","MATT","fair enough. well, thank you for the update on that, and thank you, quidd for sponsoring tonight's episode. really appreciate it.",180.373,185.519,5.14600000000002,23,0.00446949086669256,NA,NA,"MATT",0,0,0,1
"10","End",8,105,10,"proglog","LIAM","did they win the war?",187.384,189.204,1.82000000000002,6,0.00329670329670326,NA,NA,"LIAM",1,0,0,0
"11","End",8,105,11,"proglog","SAM","find out next time!",189.204,190.647,1.44299999999998,5,0.0034650034650035,NA,NA,"SAM",1,0,0,0
"12","End",8,105,12,"proglog","MATT","all righty, let's see. do you have any merch updates at all, laura?",193.119,196.68,3.56100000000001,15,0.00421229991575399,NA,NA,"MATT",0,0,0,1
"13","End",8,105,13,"proglog","LAURA","there's stuff in the store!",196.68,199.104,2.42400000000001,7,0.00288778877887788,NA,NA,"LAURA",1,0,0,0
"14","End",8,105,14,"proglog","MATT","there you go. perfect. good, i like it, thank you. the green ronin campaign guide. pre-orders go up on monday, guys!",199.104,203.85,4.74599999999998,23,0.00484618626211549,NA,NA,"MATT",0,0,0,1
"15","End",8,105,15,"proglog","MATT","what!",206.795,209.08,2.28500000000003,2,0.00087527352297592,NA,NA,"MATT",0,0,0,1
"16","End",8,105,16,"proglog","LAURA","oh my god.",209.08,211.264,2.184,4,0.00183150183150183,NA,NA,"LAURA",1,0,0,0
"17","End",8,105,17,"proglog","MATT","yes, and if you get the book and the pdf, i think the pdf is available immediately, so some of you will have access to actually read the book on monday.",211.264,218.673,7.40899999999999,32,0.00431907139964908,NA,NA,"MATT",0,0,0,1
"18","End",8,105,18,"proglog","LAURA","are you so nervous, matt?",221.915,223.981,2.066,6,0.00290416263310745,NA,NA,"LAURA",1,0,0,0
"19","End",8,105,19,"proglog","MATT","i'm so nervous.",223.981,226.22,2.239,5,0.00223313979455113,NA,NA,"MATT",0,0,0,1
"20","End",8,105,20,"proglog","TALIESIN","people can actually, in real time, call us when we're wrong on our own stuff.",226.22,229.193,2.97300000000001,17,0.00571812983518329,NA,NA,"TALIESIN",1,0,0,0
"21","End",8,105,21,"proglog","TRAVIS","what do you mean, finally? they do that every week.",229.193,233.509,4.31599999999997,11,0.00254865616311401,NA,NA,"TRAVIS",1,0,0,0
"22","End",8,105,22,"proglog","MARISHA","finally? although you are taliesin jaffe.",233.509,236.576,3.06700000000001,7,0.00228236061297684,NA,NA,"MARISHA",1,0,0,0
"23","End",8,105,23,"proglog","TALIESIN","this is a level of pain i've only dreamed of; i'm very excited.",236.576,239.794,3.21800000000002,16,0.00497203231821004,NA,NA,"TALIESIN",1,0,0,0
"24","End",8,105,24,"proglog","LIAM","hey. we're so proud of you.",239.794,243.411,3.61699999999999,8,0.00221177771633951,NA,NA,"LIAM",1,0,0,0
"25","End",8,105,25,"proglog","TRAVIS","yeah, nice job with the words and stuff.",243.411,246.92,3.50899999999999,9,0.00256483328583643,NA,NA,"TRAVIS",1,0,0,0
"26","End",8,105,26,"proglog","SAM","hold on though, we haven't read it yet. what if it's terribly written, by a child?",246.92,251.389,4.46900000000002,19,0.00425151040501229,NA,NA,"SAM",1,0,0,0
"27","End",8,105,27,"proglog","LAURA","we'll find out he used crayon. it's all written in marker.",251.389,254.316,2.92699999999999,14,0.00478305432183124,NA,NA,"LAURA",1,0,0,0
